constructorId,raceId,constructorStandingsId,name,nationality,standings_points,wins,circuit_name,location,country,year
60,539,23669,Merzario,Italian,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
4,539,23668,Renault,French,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
55,539,23667,Theodore,Hong Kong,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
21,539,23666,Arrows,British,8.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
32,539,23665,Team Lotus,British,85.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
34,539,23664,Brabham,British,44.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
25,539,23663,Tyrrell,British,36.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
1,539,23662,McLaren,British,12.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
6,539,23661,Ferrari,Italian,36.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
56,539,23660,Fittipaldi,Brazilian,15.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
59,539,23659,Wolf,Canadian,14.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
54,539,23658,ATS,Italian,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
58,539,23657,Shadow,British,6.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
27,539,23656,Ligier,French,16.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
63,539,23655,Surtees,British,1.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
3,539,23654,Williams,British,5.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1978
64,540,23691,Hesketh,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
65,540,23690,Martini,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
57,540,23689,Ensign,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
60,540,23688,Merzario,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
4,540,23687,Renault,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
55,540,23686,Theodore,Hong Kong,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
21,540,23685,Arrows,British,8.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
32,540,23684,Team Lotus,British,86.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
34,540,23683,Brabham,British,53.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
25,540,23682,Tyrrell,British,36.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
1,540,23681,McLaren,British,14.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
6,540,23680,Ferrari,Italian,40.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
56,540,23679,Fittipaldi,Brazilian,15.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
59,540,23678,Wolf,Canadian,14.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
54,540,23677,ATS,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
58,540,23676,Shadow,British,6.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
27,540,23675,Ligier,French,19.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
63,540,23674,Surtees,British,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
3,540,23673,Williams,British,5.0,0,Autodromo Nazionale di Monza,Monza,Italy,1978
64,541,23710,Hesketh,British,0.0,0,Watkins Glen,New York State,USA,1978
65,541,23709,Martini,French,0.0,0,Watkins Glen,New York State,USA,1978
57,541,23708,Ensign,British,0.0,0,Watkins Glen,New York State,USA,1978
60,541,23707,Merzario,Italian,0.0,0,Watkins Glen,New York State,USA,1978
4,541,23706,Renault,French,3.0,0,Watkins Glen,New York State,USA,1978
55,541,23705,Theodore,Hong Kong,0.0,0,Watkins Glen,New York State,USA,1978
21,541,23704,Arrows,British,8.0,0,Watkins Glen,New York State,USA,1978
32,541,23703,Team Lotus,British,86.0,0,Watkins Glen,New York State,USA,1978
34,541,23702,Brabham,British,53.0,0,Watkins Glen,New York State,USA,1978
25,541,23701,Tyrrell,British,36.0,0,Watkins Glen,New York State,USA,1978
1,541,23700,McLaren,British,15.0,0,Watkins Glen,New York State,USA,1978
6,541,23699,Ferrari,Italian,49.0,0,Watkins Glen,New York State,USA,1978
56,541,23698,Fittipaldi,Brazilian,17.0,0,Watkins Glen,New York State,USA,1978
59,541,23697,Wolf,Canadian,18.0,0,Watkins Glen,New York State,USA,1978
54,541,23696,ATS,Italian,0.0,0,Watkins Glen,New York State,USA,1978
58,541,23695,Shadow,British,6.0,0,Watkins Glen,New York State,USA,1978
27,541,23694,Ligier,French,19.0,0,Watkins Glen,New York State,USA,1978
63,541,23693,Surtees,British,1.0,0,Watkins Glen,New York State,USA,1978
3,541,23692,Williams,British,11.0,0,Watkins Glen,New York State,USA,1978
64,542,23729,Hesketh,British,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
65,542,23728,Martini,French,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
57,542,23727,Ensign,British,1.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
60,542,23726,Merzario,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
4,542,23725,Renault,French,3.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
55,542,23724,Theodore,Hong Kong,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
21,542,23723,Arrows,British,11.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
32,542,23722,Team Lotus,British,86.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
34,542,23721,Brabham,British,53.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
25,542,23720,Tyrrell,British,38.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
1,542,23719,McLaren,British,15.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
6,542,23718,Ferrari,Italian,58.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
56,542,23717,Fittipaldi,Brazilian,17.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
59,542,23716,Wolf,Canadian,24.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
54,542,23715,ATS,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
58,542,23714,Shadow,British,6.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
27,542,23713,Ligier,French,19.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
63,542,23712,Surtees,British,1.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
3,542,23711,Williams,British,11.0,0,Circuit Gilles Villeneuve,Montreal,Canada,1978
1,543,23157,McLaren,British,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
25,543,23156,Tyrrell,British,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
27,543,23155,Ligier,French,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
59,543,23154,Wolf,Canadian,9.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
34,543,23153,Brabham,British,6.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
6,543,23152,Ferrari,Italian,4.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
56,543,23151,Fittipaldi,Brazilian,3.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
32,543,23150,Team Lotus,British,2.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
57,543,23149,Ensign,British,1.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
63,543,23148,Surtees,British,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
37,543,23147,March,British,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
58,543,23146,Shadow,British,0.0,0,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,1977
66,544,23170,BRM,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
1,544,23169,McLaren,British,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
27,544,23168,Ligier,French,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
25,544,23167,Tyrrell,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
59,544,23166,Wolf,Canadian,9.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
34,544,23165,Brabham,British,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
6,544,23164,Ferrari,Italian,13.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
56,544,23163,Fittipaldi,Brazilian,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
32,544,23162,Team Lotus,British,4.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
57,544,23161,Ensign,British,1.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
63,544,23160,Surtees,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
37,544,23159,March,British,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
58,544,23158,Shadow,British,1.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,1977
66,545,23183,BRM,British,0.0,0,Kyalami,Midrand,South Africa,1977
1,545,23182,McLaren,British,9.0,0,Kyalami,Midrand,South Africa,1977
27,545,23181,Ligier,French,0.0,0,Kyalami,Midrand,South Africa,1977
25,545,23180,Tyrrell,British,4.0,0,Kyalami,Midrand,South Africa,1977
59,545,23179,Wolf,Canadian,15.0,0,Kyalami,Midrand,South Africa,1977
34,545,23178,Brabham,British,7.0,0,Kyalami,Midrand,South Africa,1977
6,545,23177,Ferrari,Italian,22.0,0,Kyalami,Midrand,South Africa,1977
56,545,23176,Fittipaldi,Brazilian,6.0,0,Kyalami,Midrand,South Africa,1977
32,545,23175,Team Lotus,British,4.0,0,Kyalami,Midrand,South Africa,1977
57,545,23174,Ensign,British,1.0,0,Kyalami,Midrand,South Africa,1977
63,545,23173,Surtees,British,0.0,0,Kyalami,Midrand,South Africa,1977
37,545,23172,March,British,0.0,0,Kyalami,Midrand,South Africa,1977
58,545,23171,Shadow,British,1.0,0,Kyalami,Midrand,South Africa,1977
66,546,23197,BRM,British,0.0,0,Long Beach,California,USA,1977
67,546,23196,Penske,American,1.0,0,Long Beach,California,USA,1977
1,546,23195,McLaren,British,9.0,0,Long Beach,California,USA,1977
27,546,23194,Ligier,French,0.0,0,Long Beach,California,USA,1977
25,546,23193,Tyrrell,British,7.0,0,Long Beach,California,USA,1977
59,546,23192,Wolf,Canadian,19.0,0,Long Beach,California,USA,1977
34,546,23191,Brabham,British,7.0,0,Long Beach,California,USA,1977
6,546,23190,Ferrari,Italian,28.0,0,Long Beach,California,USA,1977
56,546,23189,Fittipaldi,Brazilian,8.0,0,Long Beach,California,USA,1977
32,546,23188,Team Lotus,British,13.0,0,Long Beach,California,USA,1977
57,546,23187,Ensign,British,1.0,0,Long Beach,California,USA,1977
63,546,23186,Surtees,British,0.0,0,Long Beach,California,USA,1977
37,546,23185,March,British,0.0,0,Long Beach,California,USA,1977
58,546,23184,Shadow,British,1.0,0,Long Beach,California,USA,1977
68,547,23213,LEC,British,0.0,0,Jarama,Madrid,Spain,1977
64,547,23212,Hesketh,British,0.0,0,Jarama,Madrid,Spain,1977
66,547,23211,BRM,British,0.0,0,Jarama,Madrid,Spain,1977
67,547,23210,Penske,American,1.0,0,Jarama,Madrid,Spain,1977
1,547,23209,McLaren,British,12.0,0,Jarama,Madrid,Spain,1977
27,547,23208,Ligier,French,0.0,0,Jarama,Madrid,Spain,1977
25,547,23207,Tyrrell,British,7.0,0,Jarama,Madrid,Spain,1977
59,547,23206,Wolf,Canadian,23.0,0,Jarama,Madrid,Spain,1977
34,547,23205,Brabham,British,8.0,0,Jarama,Madrid,Spain,1977
6,547,23204,Ferrari,Italian,34.0,0,Jarama,Madrid,Spain,1977
56,547,23203,Fittipaldi,Brazilian,8.0,0,Jarama,Madrid,Spain,1977
32,547,23202,Team Lotus,British,22.0,0,Jarama,Madrid,Spain,1977
57,547,23201,Ensign,British,1.0,0,Jarama,Madrid,Spain,1977
63,547,23200,Surtees,British,0.0,0,Jarama,Madrid,Spain,1977
37,547,23199,March,British,0.0,0,Jarama,Madrid,Spain,1977
58,547,23198,Shadow,British,1.0,0,Jarama,Madrid,Spain,1977
68,548,23229,LEC,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
64,548,23228,Hesketh,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
66,548,23227,BRM,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
67,548,23226,Penske,American,1.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
1,548,23225,McLaren,British,15.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
27,548,23224,Ligier,French,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
25,548,23223,Tyrrell,British,7.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
59,548,23222,Wolf,Canadian,32.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
34,548,23221,Brabham,British,8.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
6,548,23220,Ferrari,Italian,40.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
56,548,23219,Fittipaldi,Brazilian,8.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
32,548,23218,Team Lotus,British,24.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
57,548,23217,Ensign,British,1.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
63,548,23216,Surtees,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
37,548,23215,March,British,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
58,548,23214,Shadow,British,2.0,0,Circuit de Monaco,Monte-Carlo,Monaco,1977
66,549,23245,BRM,British,0.0,0,Zolder,Heusden-Zolder,Belgium,1977
64,549,23244,Hesketh,British,0.0,0,Zolder,Heusden-Zolder,Belgium,1977
68,549,23243,LEC,British,0.0,0,Zolder,Heusden-Zolder,Belgium,1977
67,549,23242,Penske,American,1.0,0,Zolder,Heusden-Zolder,Belgium,1977
1,549,23241,McLaren,British,15.0,0,Zolder,Heusden-Zolder,Belgium,1977
27,549,23240,Ligier,French,0.0,0,Zolder,Heusden-Zolder,Belgium,1977
25,549,23239,Tyrrell,British,11.0,0,Zolder,Heusden-Zolder,Belgium,1977
59,549,23238,Wolf,Canadian,32.0,0,Zolder,Heusden-Zolder,Belgium,1977
34,549,23237,Brabham,British,9.0,0,Zolder,Heusden-Zolder,Belgium,1977
6,549,23236,Ferrari,Italian,46.0,0,Zolder,Heusden-Zolder,Belgium,1977
56,549,23235,Fittipaldi,Brazilian,8.0,0,Zolder,Heusden-Zolder,Belgium,1977
32,549,23234,Team Lotus,British,33.0,0,Zolder,Heusden-Zolder,Belgium,1977
57,549,23233,Ensign,British,1.0,0,Zolder,Heusden-Zolder,Belgium,1977
63,549,23232,Surtees,British,3.0,0,Zolder,Heusden-Zolder,Belgium,1977
37,549,23231,March,British,0.0,0,Zolder,Heusden-Zolder,Belgium,1977
58,549,23230,Shadow,British,4.0,0,Zolder,Heusden-Zolder,Belgium,1977
66,550,23261,BRM,British,0.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
64,550,23260,Hesketh,British,0.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
68,550,23259,LEC,British,0.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
67,550,23258,Penske,American,1.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
1,550,23257,McLaren,British,21.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
27,550,23256,Ligier,French,9.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
25,550,23255,Tyrrell,British,14.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
59,550,23254,Wolf,Canadian,32.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
34,550,23253,Brabham,British,11.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
6,550,23252,Ferrari,Italian,50.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
56,550,23251,Fittipaldi,Brazilian,8.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
32,550,23250,Team Lotus,British,34.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
57,550,23249,Ensign,British,1.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
63,550,23248,Surtees,British,3.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
37,550,23247,March,British,0.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
58,550,23246,Shadow,British,4.0,0,Scandinavian Raceway,Anderstorp,Sweden,1977
66,551,23277,BRM,British,0.0,0,Dijon-Prenois,Dijon,France,1977
64,551,23276,Hesketh,British,0.0,0,Dijon-Prenois,Dijon,France,1977
68,551,23275,LEC,British,0.0,0,Dijon-Prenois,Dijon,France,1977
67,551,23274,Penske,American,1.0,0,Dijon-Prenois,Dijon,France,1977
1,551,23273,McLaren,British,25.0,0,Dijon-Prenois,Dijon,France,1977
27,551,23272,Ligier,French,9.0,0,Dijon-Prenois,Dijon,France,1977
25,551,23271,Tyrrell,British,14.0,0,Dijon-Prenois,Dijon,France,1977
59,551,23270,Wolf,Canadian,32.0,0,Dijon-Prenois,Dijon,France,1977
34,551,23269,Brabham,British,17.0,0,Dijon-Prenois,Dijon,France,1977
6,551,23268,Ferrari,Italian,50.0,0,Dijon-Prenois,Dijon,France,1977
56,551,23267,Fittipaldi,Brazilian,8.0,0,Dijon-Prenois,Dijon,France,1977
32,551,23266,Team Lotus,British,43.0,0,Dijon-Prenois,Dijon,France,1977
57,551,23265,Ensign,British,1.0,0,Dijon-Prenois,Dijon,France,1977
63,551,23264,Surtees,British,3.0,0,Dijon-Prenois,Dijon,France,1977
37,551,23263,March,British,0.0,0,Dijon-Prenois,Dijon,France,1977
58,551,23262,Shadow,British,4.0,0,Dijon-Prenois,Dijon,France,1977
69,552,23295,McGuire,Australian,0.0,0,Silverstone Circuit,Silverstone,UK,1977
66,552,23294,BRM,British,0.0,0,Silverstone Circuit,Silverstone,UK,1977
4,552,23293,Renault,French,0.0,0,Silverstone Circuit,Silverstone,UK,1977
64,552,23292,Hesketh,British,0.0,0,Silverstone Circuit,Silverstone,UK,1977
68,552,23291,LEC,British,0.0,0,Silverstone Circuit,Silverstone,UK,1977
67,552,23290,Penske,American,1.0,0,Silverstone Circuit,Silverstone,UK,1977
1,552,23289,McLaren,British,34.0,0,Silverstone Circuit,Silverstone,UK,1977
27,552,23288,Ligier,French,10.0,0,Silverstone Circuit,Silverstone,UK,1977
25,552,23287,Tyrrell,British,14.0,0,Silverstone Circuit,Silverstone,UK,1977
59,552,23286,Wolf,Canadian,32.0,0,Silverstone Circuit,Silverstone,UK,1977
34,552,23285,Brabham,British,19.0,0,Silverstone Circuit,Silverstone,UK,1977
6,552,23284,Ferrari,Italian,56.0,0,Silverstone Circuit,Silverstone,UK,1977
56,552,23283,Fittipaldi,Brazilian,8.0,0,Silverstone Circuit,Silverstone,UK,1977
32,552,23282,Team Lotus,British,47.0,0,Silverstone Circuit,Silverstone,UK,1977
57,552,23281,Ensign,British,1.0,0,Silverstone Circuit,Silverstone,UK,1977
63,552,23280,Surtees,British,3.0,0,Silverstone Circuit,Silverstone,UK,1977
37,552,23279,March,British,0.0,0,Silverstone Circuit,Silverstone,UK,1977
58,552,23278,Shadow,British,4.0,0,Silverstone Circuit,Silverstone,UK,1977
69,553,23313,McGuire,Australian,0.0,0,Hockenheimring,Hockenheim,Germany,1977
66,553,23312,BRM,British,0.0,0,Hockenheimring,Hockenheim,Germany,1977
4,553,23311,Renault,French,0.0,0,Hockenheimring,Hockenheim,Germany,1977
64,553,23310,Hesketh,British,0.0,0,Hockenheimring,Hockenheim,Germany,1977
68,553,23309,LEC,British,0.0,0,Hockenheimring,Hockenheim,Germany,1977
67,553,23308,Penske,American,1.0,0,Hockenheimring,Hockenheim,Germany,1977
1,553,23307,McLaren,British,34.0,0,Hockenheimring,Hockenheim,Germany,1977
27,553,23306,Ligier,French,10.0,0,Hockenheimring,Hockenheim,Germany,1977
25,553,23305,Tyrrell,British,14.0,0,Hockenheimring,Hockenheim,Germany,1977
59,553,23304,Wolf,Canadian,38.0,0,Hockenheimring,Hockenheim,Germany,1977
34,553,23303,Brabham,British,23.0,0,Hockenheimring,Hockenheim,Germany,1977
6,553,23302,Ferrari,Italian,65.0,0,Hockenheimring,Hockenheim,Germany,1977
56,553,23301,Fittipaldi,Brazilian,8.0,0,Hockenheimring,Hockenheim,Germany,1977
32,553,23300,Team Lotus,British,47.0,0,Hockenheimring,Hockenheim,Germany,1977
57,553,23299,Ensign,British,2.0,0,Hockenheimring,Hockenheim,Germany,1977
63,553,23298,Surtees,British,5.0,0,Hockenheimring,Hockenheim,Germany,1977
37,553,23297,March,British,0.0,0,Hockenheimring,Hockenheim,Germany,1977
58,553,23296,Shadow,British,4.0,0,Hockenheimring,Hockenheim,Germany,1977
69,554,23331,McGuire,Australian,0.0,0,Red Bull Ring,Spielberg,Austria,1977
66,554,23330,BRM,British,0.0,0,Red Bull Ring,Spielberg,Austria,1977
4,554,23329,Renault,French,0.0,0,Red Bull Ring,Spielberg,Austria,1977
64,554,23328,Hesketh,British,0.0,0,Red Bull Ring,Spielberg,Austria,1977
68,554,23327,LEC,British,0.0,0,Red Bull Ring,Spielberg,Austria,1977
67,554,23326,Penske,American,1.0,0,Red Bull Ring,Spielberg,Austria,1977
1,554,23325,McLaren,British,35.0,0,Red Bull Ring,Spielberg,Austria,1977
27,554,23324,Ligier,French,10.0,0,Red Bull Ring,Spielberg,Austria,1977
25,554,23323,Tyrrell,British,16.0,0,Red Bull Ring,Spielberg,Austria,1977
59,554,23322,Wolf,Canadian,38.0,0,Red Bull Ring,Spielberg,Austria,1977
34,554,23321,Brabham,British,27.0,0,Red Bull Ring,Spielberg,Austria,1977
6,554,23320,Ferrari,Italian,71.0,0,Red Bull Ring,Spielberg,Austria,1977
56,554,23319,Fittipaldi,Brazilian,8.0,0,Red Bull Ring,Spielberg,Austria,1977
32,554,23318,Team Lotus,British,47.0,0,Red Bull Ring,Spielberg,Austria,1977
57,554,23317,Ensign,British,2.0,0,Red Bull Ring,Spielberg,Austria,1977
63,554,23316,Surtees,British,5.0,0,Red Bull Ring,Spielberg,Austria,1977
37,554,23315,March,British,0.0,0,Red Bull Ring,Spielberg,Austria,1977
58,554,23314,Shadow,British,13.0,0,Red Bull Ring,Spielberg,Austria,1977
69,555,23349,McGuire,Australian,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
66,555,23348,BRM,British,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
4,555,23347,Renault,French,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
64,555,23346,Hesketh,British,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
68,555,23345,LEC,British,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
67,555,23344,Penske,American,1.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
1,555,23343,McLaren,British,35.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
27,555,23342,Ligier,French,16.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
25,555,23341,Tyrrell,British,16.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
59,555,23340,Wolf,Canadian,42.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
34,555,23339,Brabham,British,27.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
6,555,23338,Ferrari,Italian,80.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
56,555,23337,Fittipaldi,Brazilian,11.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
32,555,23336,Team Lotus,British,47.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
57,555,23335,Ensign,British,4.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
63,555,23334,Surtees,British,5.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
37,555,23333,March,British,0.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
58,555,23332,Shadow,British,13.0,0,Circuit Park Zandvoort,Zandvoort,Netherlands,1977
71,556,23369,Apollon,Swiss,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
70,556,23368,Boro,Dutch,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
69,556,23367,McGuire,Australian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
66,556,23366,BRM,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
4,556,23365,Renault,French,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
64,556,23364,Hesketh,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
68,556,23363,LEC,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
67,556,23362,Penske,American,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
1,556,23361,McLaren,British,38.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
27,556,23360,Ligier,French,16.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
25,556,23359,Tyrrell,British,17.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
59,556,23358,Wolf,Canadian,42.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
34,556,23357,Brabham,British,27.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
6,556,23356,Ferrari,Italian,86.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
56,556,23355,Fittipaldi,Brazilian,11.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
32,556,23354,Team Lotus,British,56.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
57,556,23353,Ensign,British,6.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
63,556,23352,Surtees,British,5.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
37,556,23351,March,British,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,1977
71,557,23389,Apollon,Swiss,0.0,0,Watkins Glen,New York State,USA,1977
70,557,23388,Boro,Dutch,0.0,0,Watkins Glen,New York State,USA,1977
69,557,23387,McGuire,Australian,0.0,0,Watkins Glen,New York State,USA,1977
66,557,23386,BRM,British,0.0,0,Watkins Glen,New York State,USA,1977
4,557,23385,Renault,French,0.0,0,Watkins Glen,New York State,USA,1977
64,557,23384,Hesketh,British,0.0,0,Watkins Glen,New York State,USA,1977
68,557,23383,LEC,British,0.0,0,Watkins Glen,New York State,USA,1977
67,557,23382,Penske,American,1.0,0,Watkins Glen,New York State,USA,1977
1,557,23381,McLaren,British,47.0,0,Watkins Glen,New York State,USA,1977
27,557,23380,Ligier,French,16.0,0,Watkins Glen,New York State,USA,1977
25,557,23379,Tyrrell,British,17.0,0,Watkins Glen,New York State,USA,1977
59,557,23378,Wolf,Canadian,46.0,0,Watkins Glen,New York State,USA,1977
34,557,23377,Brabham,British,27.0,0,Watkins Glen,New York State,USA,1977
6,557,23376,Ferrari,Italian,89.0,0,Watkins Glen,New York State,USA,1977
56,557,23375,Fittipaldi,Brazilian,11.0,0,Watkins Glen,New York State,USA,1977
32,557,23374,Team Lotus,British,62.0,0,Watkins Glen,New York State,USA,1977
57,557,23373,Ensign,British,8.0,0,Watkins Glen,New York State,USA,1977
63,557,23372,Surtees,British,5.0,0,Watkins Glen,New York State,USA,1977
